Grade,Review,ItemNm
5,"다이슨 제품은 처음인데, 왜 디자인 엄지척이라 하는지 알겠어요. 소음은 조금 있지만, 이 정도면 아주 좋아요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,작동 시켰는데 뭔가 공기가 더 깨끗해지는 느낌이네요.ㅎㅎ 디자인도 너무 맘에 들고 바람이 나오니 여름엔 시원하고 겨울엔 실내에서 이불빨래 널었을때 말리기 좋을것 같네요. 필터 사은품도 잘 쓰겠습니다~ ^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"소음도 크지않고 야간모드가 있어 좋아요
일단 디자인부터 맘에 든거라 ㅎㅎ
공기가 쾌적해진 느낌 굿입니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"업체 직접 배송이라 너무 좋네요
파업지역이여서 사놓고도 걱정했는데~~
디자인도 이쁘고 성능도 괜찮네요
핸드폰으로도 제어가 가능한것도 좋구요^^
다이슨 as도 좋으니 쓰면서 계속 만족할것같아요~~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,청소기 써보고 너무 좋아서 lg꺼 살까 고민하다가 가격혜택보고 질렀어요. 오토로 해놓으니 소음없고 좋으네요. 디자인 너무이뻐요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"깔끔한 디자인 좋아요
공식홈피보다 재고가 여유로워 편리하게 구매했습니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인은 맘에들고 성능은 좀더사용해봐야 알겠네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,친구 결혼선물로 줬어요~! 친구가 너무너무 만족해 하고 있습니다:) 인테리어도 너무 잘 어울린다고 좋아하네요 ㅎㅎ 최고에요!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"이뿌구 좋네요
공청 만족",다이슨 TP09 쿨 포름알데히드 공기청정기
5,안방 공기**기가 오래되서 바꿨습니다. 좋은 상품 좋은 가격에 구매해서 좋습니다. 바람이 시원해서 좋아요. 마음에 들어요!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 짜르고 새집으로 이사왔는데 포름알데히드 수치가 많이 개선됐어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송이 빨라서 좋았습니다~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"워낙 유명하고 좋은 제품이라 라이브때 맞춰 구매했어요. 혜택도 받고 배송도 빨랐어요 :)

디자인 너무 예쁘고 설치도 간편하고 기능도 좋습니다! 특히 핸드폰이랑 연결해두니 정말 편해요.

아주 만족합니다!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인 너무 예쁘고 고급스럽네요. 포름알데히드 잡아주고 초미세먼지 잡아준다니 공기 나빠져도 걱정 없어요. 가습되는 것으로 살까 고민하다 이 제품 선택했는데 너무 만족스러워요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,인테리어후 이사하느라 아이 건강 생각해서 구입했는데 유해물질 걱정이 좀 줄어 일단 마음이 편하네요! 디자인은 말할 필요 없이 훌륭합니다!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"생각보다 크네요! 온풍도 되는거 사고 싶었는데 품절이라 아쉽지만, 아기도 태어나서 공기청청기
바꿔봤어요~ 다이슨 제품은 다 만족합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,공기청정기 오래 고민하다가 디자인 예뻐서 다이슨으로 주문했어요. 안방에서 쓰는 에어로타워에 비해 다이슨 제품 특유의 소리가 나지만 오염도 심할때만 나서 괜찮습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,멀리 있는 공기까지 흡입해서 청정해주는거 같아요 인테리어 용도로도 너무 좋구요 ㅋㅋ대신 10단계로 틀면 바람 소리가 좀 커요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,기능 디자인 다 너무 좋아요! 리모델링 후 새집증후군이 신경쓰여서 알아보다가 바로 샀어요!! 지금도 옷방에서 열일중입니다^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨 청소기, 선풍기, 드라이어 모든 제품 만족하며 사용중입니다. 믿고 공기청정기도 구입했구요.배송도 빨랐어요.
이사가는 집에서 쓸려고 구입했고, 한 번 사용해보니 소음도 괜찮고 만족합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"소리가 조용해서 좋아요
인테리어 디자인상으로 너무 예뻐요
단점이 있다면 가격 뿐인데 너무 만족해요
결국 공기청정기 살거라면 다이슨 써서 오래오래 쓰세요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"출산이 얼마남지않아~~아기때문에
구매했어요🤗
제품디자인도~~ 너무 마음에 들고 소음도
크지않아서 좋네요!!
여름에~~ 일반선풍기는 걱정이될거같았는데
선풍기기능까지 되니 너무 안심이 되네요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,샤오미보다 자리는 적게 차지하고 성능은 말할 것도 없네요. 진작 살 걸 그랫어요. 모바일앱으로 공기 상태 확인하고 원격 조작할 수 있는 것도 정말 편리해요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"핸드폰어플로 집밖에서도 조절가능하고

심플한 디자인으로 고급짐을 유발합니다

다이슨 믿고 구입합니다 여기서 24개월 무이자로

부담없이 샀어요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,휴미디파이 사용하다가 불량으로 이 모델로 구매했는데 소음도 적고 괜찮네요. 몸통이 회전되는것도 좋아요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,소음은 적당하고 바람이 나오는 방향이 변경가능해서 좋아요.선풍기로도 사용가능하고 무엇보다 포름알데히드제거가 가장 큰 구매이유입니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"이사하기전에 사서 이사하고
너무 요긴하게 잘 쓰고 있습니다.
와이파이 연결해서 쓰는게 진짜 편하고 좋네요.
고양이들 집에두고 집 내부공기 신경쓰일때
틀어줄수있어서 너무 마음편하고 좋아요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,생각보다 약간 소리가 나는 가전이네요. 디자인도 깔끔하고 직관적인게 사용하기도 좋고 추천합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,이사온 집에 포름알데히드 걱정되서 구매햇는데 만족해요. 서큘레이터로 시원하기도하고 이뻐요 ㅋ,다이슨 TP09 쿨 포름알데히드 공기청정기
5,엄마가 새집 증후군으로 고생중이셔서 제올라이트 피톤치드 안해본 게 없는 데 다 소용없었고 이게 최고입니다. 후각 예민해서 고생중이시라면 강~추할께요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,생각보다가벼워서놀랫네요..라이브로 필터 추가준데서 주문햇는데 저렴하게 구입은햇는데 공기청정기능은 좀더 지켜봐야할것같아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨 디자인이야 말할것 없이 예쁘고 미먼심한 여름 다가오니 방마다 필요해서 구매했어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송도 빠르고, 설치도 간단해서 좋습니다. 일단 집안분위기랑 잘 어울려서 좋아요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인 이쁘고 보기만해도 청정되는 느낌 ㅎㅎ
앱으로 사용도 편리하고 좋아요~^^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"일딴 디자인 예쁘고
소음 적고 리모콘도 있고
어플 연동 되서 편하고~
맘에 듭니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인은 말 할 필요없이 뛰어난데다가 포름알데히드도 제거한다고 하니 너무 좋습니다. 문제없이 잘 가동되네요. 만족합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,부모님댁에 다이슨공청으로 했어요 디자인은 맘에 드는데 색감이 별로에여ㅎ,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 빠르고 흠집없이 잘 왔어요 작동도 잘 되고 곧 환기를 해야하는대 미세먼지가 심해 얼른 주문했어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"집들이 선물로 구매했어요.
너무 좋아할 것 같아요.
빠른 배송도 만족합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,아주 만족스럽습니다 핸드폰으로 공기질을 확인할 수 있는 게 너무 좋아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,부피는 작아서 인테리어로 어디 둬도 좋아요. 성능은 말할 것도 없이 굿!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,저렴하게 샀는데 인테리어적으로도 매우 만족스럽네요!! 성능은 당연!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"여름엔 더 시원하게 사용할 수 있을 것 같아요.
심플합니다! 잘 샀어요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"무게 가볍고, 존재감이 부담스럽지 않음. 기능도 좋아요! 넘 잘 산 듯",다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨 공기청정기 디자인이 너무 맘에 들어 구매했습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,너무 잘 사용하고 있어요~다이슨 공기청정기 만족합니다~^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,집에 냄새가 잘안빠져서 그냥 사버렸어요. 만족합니다.!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인도 깔끔하고 이뻐요
다이슨이니 믿고 구매했어요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,포름알데히드 및 집안공기를 관리 할 수 있어서 좋아요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,색도 마음에 들고 선풍기처럼 사용중인데 시원합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인도 고급스럽고, 부피도 적게 차지 해서 좋아요~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"제품도 ~너무 이쁘고 기능도 좋네요 :)

잘 쓰겠습니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,색도 이쁘고 디자인도 너무 이뻐서 맘에 듭니다!',다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송 빠르구요. 디자인이 예뻐요. 성능도 좋습니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인너무예쁘구요
너무깨끗한느낌이예요~~^^
다음에 청정기 또 살때도 다이슨포름알데히드로 하려구요 너무좋아요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,거실이랑도 잘어울리고 디자인도 맘에 듭니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,화이트로사니까 예뻐요 공기질도 좋아진듯,다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨공청 좋아요 다만 소리가 꽤 크네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,집 인테리어로도 제격이에요 넘 이쁘고 똑똑한 공기청정기네요 다이슨 최고에요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,화이트골드 선택하길 넘 잘한것 같아요. 강아지 때문에 구매했는데 효과 있네요^^ 좋은가격에 넘 좋은제품 잘 구매했습니다. 감사합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,너무 좋습니다. 만족하면서 쓰고 있어요~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인도 맘에들고 생각보다 조용합니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,역시 다이슨 좋아요 이쁘고 일도 잘해요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송 빨라서 좋아요~~
디자인도 이쁘네요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,다지인도 이쁘고 성능도 좋은거 같아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"행사할 때 잘 구매했네요, 맘에 들어요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"만족합니다
디자인이 더 마음에 들어요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인이 이쁘고 작동이 잘 되어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,너무 좋어요 이쁘기도 하고 ㅎㅎ,다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인 깔끔하고 성능도 좋아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"좋은 기회에 구매했는데, 소음도 적고 아이가 있다보니 팬이 없는 점이 너무 좋습니다, 아이가 있는 가정에 추천합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송빠르고 디자인이좋아요~^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨 디자인 예쁘고 좋아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인이 너무 마음에 들어료,다이슨 TP09 쿨 포름알데히드 공기청정기
5,만족합니다 디자인이쁘네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,너무좋아요아주만족합니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인 이쁘고 좋아요~~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,너무 좋네요. 똑똑해요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,좋아요 최고 다이슨 짱,다이슨 TP09 쿨 포름알데히드 공기청정기
5,좋아요 이뻐요 잘삿다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,만족합니다. 좋아요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,색상은 맘에 안들지만 성능은 맘에들어요 생각보다 소음도 좋네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨 2대째 쓰는데 만족합니다
설치도 간편하고 쉽습니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인이 너무 예쁘고 선풍기 기능까지 있는게 너무 좋네요 강추,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"인테리어도굿이고 성능도굿이네요
핸드폰이랑연동도 가능해서 편리합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,우리의 공간이랑 너무 잘 어울리고 성능도 좋아서 너무 좋다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"좋아요 대만족 역시 다이슨이 다이슨했다

배송 정말 빨라요 주문 다음날 도착",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인깔끔하고 성능도 좋습니다~ 감사합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,맘에 듭니다 고민고민하다가 행사해서 잘 샀어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,아주 괜찮네요..가격도 저렴하게 구매했네요.......,다이슨 TP09 쿨 포름알데히드 공기청정기
5,잘쓰소 있어요 디자인도 맘에들어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"친절하고, 빠른 배송 감사합니다.
번창하세요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"새집 이사해서 신제품 나오자마자 샀어요
눈에 안보이는데 포름알데히드를 잘 잡아준다니깐 다이슨 믿고 삽니다
써보니 우선 디자인이 이쁘구요 효과는 쓰면서 찾아볼게요 ㅎㅎ",다이슨 TP09 쿨 포름알데히드 공기청정기
5,신혼집 선물해줬는데 너무 좋아합니다! 빠른 배송 좋은제품 감사합니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"빠른배송 감사합니다
디자인 예쁘네요
사은품도 잘 받았습니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"빠른배송 감사합니다.
제품도 만족합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"간단한 구성이네요
성능도 좋길 바랍니다.
바람방향을 후면으로 설정 가능한거랑 리모콘이 자석으로 붙는게 좋아요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,핸드폰으로 조작하거나 실시간 공기질도 알 수있고 리모컨도 있어서 너무 좋아요~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨 가습기 쓰다가 좋아서 공기청정기도 샀는데 넘나 만족입니당😊,다이슨 TP09 쿨 포름알데히드 공기청정기
5,좋아요좋아요좋아요좋아요좋아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"골드색상이라서 고급스럽고 저희집 분위기와도 잘 맞아서 만족스러워요
잘 산것 같아요
적극 추천해요
포름알데히드 공기청정기라서 더더욱 맘에 들어요~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,역시 다이슨입니다. 앱 연결해서 설정하기도 편하고 잘 끊기지도 않네요. 기능도 좋은데다 인테리어 효과로도 좋고 여러모로 만족합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"실물이 더더 예쁘네요 ^^ 좋아요
집안공기도 좋아져서 매우 만족합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"너무 좋습니다.다이슨 공기청정기 TP09~주문 이틀만에 배송되고, 공기청정기 작동 잘되고 좋네요~ 스마트폰으로 작동 잘됩니다. 조금더 사용해보고 알릴께요~ 하여튼 너무 좋습니다. ^^ 감사해요~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"이사하면서 아기가 있어서 구매했는데 정말 잘산거 같아요 새집증후군도 했지만, 다이슨tp09를 작동시켜놓은곳이랑 아닌 곳이랑 너무 차이나요 포름알데히드를 아예파괴시켜준다고 라방할때 보고 마음에 들어 샀는데 진짜 다른거 같아요 냄새가 달라요 다른 공청기도 사용중인데 다이슨tp09가 훨씬 좋습니다 공기청청면에서나 냄새제거면에서나 더 섬세하게 캐치하거 제거해주는거 같아요
정말 후회없이 잘 산거 같아요 👍🏻👍🏻👍🏻👍🏻",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"핸드폰 앱깔고 조절하니까 좋네요.
강하게 하면 좀 시끄럽지만 5정도면 조용하고
고기굽거나 요리할 때 냄새 없애기 좋고
겨울이나 미세먼지 심할 때 환기 시키기 좋을것같아요
오랫동안 찜해놨다가 가격행사 떠서 구매했어요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,라이브보다가 드디어구매했네요 모서리부분에 손톱만하게 살짝 흡집이있는데 교환까지는 귀찮아서그냥쓰려구요 열일하는 다이슨~ 디자인이 너무이뻐요 소중히써야죠 필터는 다다음날인가 바로 배송왔어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"새집증후근 때문에 구매했어요
포름알데히드 제거해준다길래요~
소독티슈 사용하면 어김없이 위잉~~~ 하고 돌아가네요
리모콘을 본체 위쪽에 자석으로 붙여 보관할 수 있어 분실염려가 없어 좋아요~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"앱으로 집안내 공기질 트래킹할 수 있는 점, 다양한 공기 청정이 가능한 점, 350도 회전하는 점 등이 좋아요... 엘지 것은 쓰면서 비싸기만 하고 기능적으로 우수하다는 느낌이 없었는데 훨씬 낫네요.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"생각보다 길~어요
그리고 측정되는게 다 보여서 편하고
대신 바람세기 높이면 좀 시끄럽긴한데
엄청나게 거슬릴정도는 아니에요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인 예쁘고 좁은공간에 많이 차지하지 않아 좋고 성능은 다이슨이라 믿어요. 선풍기로도 잘 쓸거 같아요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"작동잘합니다 정품등록함
포름알데히드가 생각보다없네요 환기를 잘 시켜서 그런가 문닫으면 voc좀 높아짐",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"벼르고 벼르다 할인하길래 좋은 혜택에 샀어요
거실 인테리어의 완성!!!!
기능은 말할것도 없구요😍
그동안 왜 고민했나싶습니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"새아파트 입주날 받았어요
새집증후군 했는데도 애들때문에 샀어요~
집안 분위기랑 잘 어울리고 다이슨이라
믿음이 가요^^ 신축입주 필수품 같아요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"이게 맞는건가? 싶을 정도로 공기질을 빠르게 변환시켜줍니다. 다른 측정기들과 함께 해본 결과라 맞는것 같습니다.
또한 디자인도 마음에 들고 배송도 빠르고 꼼꼼하게 포장되어 왔습니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,우선 디자인이 이쁘고 작동중이 아닐때에도 어플연동으로 실내 공기가 모니터링 되는 부분이 좋습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"협소한 공간에 어울릴듯해서 샀는데 딱맞네요
아기키우는곳에서 위험성도 없구요
배송도 다음날 바로도착해서 매우만족해여",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송도 하루만에 오고 깔끔한 상품으로
잘 도착해서 매우 만족하며 언박싱했습니다!
거실 인테리어로도 너무 이쁜 제품입니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,계속 집안 공기질이 좋다고 떠서 포름알데히드가 제거되는지는 모르겠지만… 깔끔하고 예뻐요!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"역시는 역쉬죠!!
기능은 모 좋을거 같구요~
디자인이 한몫인거 합니다!! 너무 이쁘고 간지나네요👍",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"밤에는 시끄러워 수면모드, 음식냄새 심할때는 오토모드 회전하면 다양한 상황에맞춰 유용하게 사용할 수 있어 좋아요!!!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"집들이선물로받았어요.
디자인이심플해서예뻐요.근데좀작은느낌?
성능은유명하니.아묻따..ㅋㅋ",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"친구 선물로 보내줬는데 엄청 만족해 하네요~ 사무실 개인방에 두려고 했는데, 생각보다 커서 집으로 가져갔다고 합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"라이브방송보고 주문했는데 설치는 간단해요
소음은 아직 거슬릴정도는 아니라 지켜보려고요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨 좋아요
이쁘고
각 유해뮬질 앱으로 수치 모니터링 가능하고
비람 방행조절조 잘되고",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"믿을수 있는 상품이에요. 다이슨 하나 놨을뿐인데, 분위기가 확 달라지네요. 강추합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인은 말할 것도 없고 성능도 만족합니다. 특히, 포름알데히드도 제거한다고 하니 믿고 쓸 수 있어서 더 좋습니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨 이름하나보고 샀어요
디자인 너무 이뻐요
포름알데히드 잘 빨아들이는거 맞겠죠?",다이슨 TP09 쿨 포름알데히드 공기청정기
